Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active
Minnesota,US,13-12-20 05:27,909,0,0,909
Minnesota,US,13-12-20 05:27,1773,12,0,1761
Minnesota,US,13-12-20 05:27,2596,35,0,2561
Minnesota,US,13-12-20 05:27,341,6,0,335
Minnesota,US,13-12-20 05:27,78430,1231,0,77199
Minnesota,US,13-12-20 05:27,984,5,0,979
Minnesota,US,13-12-20 05:27,1280,33,0,1247
Minnesota,US,13-12-20 05:27,2364,24,0,2340
Minnesota,US,13-12-20 05:27,2392,29,0,2363
Minnesota,US,13-12-20 05:27,680,2,0,678
Minnesota,US,13-12-20 05:27,835,17,0,818
Minnesota,US,13-12-20 05:27,4990,44,0,4946
Minnesota,US,13-12-20 05:27,320,12,0,308
Minnesota,US,13-12-20 05:27,486,6,0,480
Minnesota,US,13-12-20 05:27,512,5,0,507
Minnesota,US,13-12-20 05:27,492,11,0,481
Minnesota,US,13-12-20 05:27,133,1,0,132
Minnesota,US,13-12-20 05:27,1774,12,0,1762
Minnesota,US,13-12-20 05:27,420,1,0,419
Minnesota,US,13-12-20 05:27,2572,21,0,2551
Minnesota,US,13-12-20 05:27,356,6,0,350
Minnesota,US,13-12-20 05:27,615,11,0,604
Minnesota,US,13-12-20 05:27,1406,23,0,1383
Minnesota,US,13-12-20 05:27,2792,29,0,2763
Minnesota,US,13-12-20 05:27,1727,22,0,1705
Minnesota,US,13-12-20 05:27,1858,38,0,1820
Minnesota,US,13-12-20 05:27,2712,36,0,2676
Minnesota,US,13-12-20 05:27,3060,23,0,3037
Minnesota,US,13-12-20 05:27,689,5,0,684
Minnesota,US,13-12-20 05:27,1883,30,0,1853
Minnesota,US,13-12-20 05:27,3375,40,0,3335
Minnesota,US,13-12-20 05:27,397,7,0,390
Minnesota,US,13-12-20 05:27,7973,45,0,7928
Minnesota,US,13-12-20 05:27,3822,36,0,3786
Minnesota,US,13-12-20 05:27,823,9,0,814
Minnesota,US,13-12-20 05:27,1956,10,0,1946
Minnesota,US,13-12-20 05:27,820,18,0,802
Minnesota,US,13-12-20 05:27,3025,38,0,2987
Minnesota,US,13-12-20 05:27,633,3,0,630
Minnesota,US,13-12-20 05:27,33375,585,0,32790
Minnesota,US,13-12-20 05:27,269,3,0,266
Minnesota,US,13-12-20 05:27,1177,22,0,1155
Minnesota,US,13-12-20 05:27,1169,33,0,1136
Minnesota,US,13-12-20 05:27,4842,45,0,4797
Minnesota,US,13-12-20 05:27,945,10,0,935
Minnesota,US,13-12-20 05:27,1504,9,0,1495
Minnesota,US,13-12-20 05:27,10013,69,0,9944
Minnesota,US,13-12-20 05:27,6962,48,0,6914
Minnesota,US,13-12-20 05:27,924,4,0,920
Minnesota,US,13-12-20 05:27,11033,153,0,10880
Minnesota,US,13-12-20 05:27,15854,142,0,15712
Minnesota,US,13-12-20 05:27,2325,9,0,2316
Minnesota,US,13-12-20 05:27,613,5,0,608
Minnesota,US,13-12-20 05:27,733,13,0,720
Minnesota,US,13-12-20 05:27,2098,17,0,2081
Minnesota,US,13-12-20 05:27,171,2,0,169
Minnesota,US,13-12-20 05:27,416,59,0,357
Minnesota,US,13-12-20 05:27,1318,2,0,1316
Minnesota,US,13-12-20 05:27,1005,9,0,996
Minnesota,US,13-12-20 05:27,1551,11,0,1540
Minnesota,US,13-12-20 05:27,16666,146,0,16520
Minnesota,US,13-12-20 05:27,980,4,0,976
Minnesota,US,13-12-20 05:27,520,5,0,515
Minnesota,US,13-12-20 05:27,3270,38,0,3232
Minnesota,US,13-12-20 05:27,9758,60,0,9698
Minnesota,US,13-12-20 05:27,783,13,0,770
Mississippi,US,13-12-20 05:27,1587,52,0,1535
Mississippi,US,13-12-20 05:27,1821,35,0,1786
Mississippi,US,13-12-20 05:27,734,16,0,718
Mississippi,US,13-12-20 05:27,1411,39,0,1372
Mississippi,US,13-12-20 05:27,558,19,0,539
Mississippi,US,13-12-20 05:27,2796,89,0,2707
Mississippi,US,13-12-20 05:27,904,15,0,889
Mississippi,US,13-12-20 05:27,842,17,0,825
Mississippi,US,13-12-20 05:27,1274,34,0,1240
Mississippi,US,13-12-20 05:27,421,9,0,412
Mississippi,US,13-12-20 05:27,609,16,0,593
Mississippi,US,13-12-20 05:27,1036,55,0,981
Mississippi,US,13-12-20 05:27,1076,28,0,1048
Mississippi,US,13-12-20 05:27,1715,47,0,1668
Mississippi,US,13-12-20 05:27,1918,42,0,1876
Mississippi,US,13-12-20 05:27,1562,61,0,1501
Mississippi,US,13-12-20 05:27,11868,114,0,11754
Mississippi,US,13-12-20 05:27,4413,92,0,4321
Mississippi,US,13-12-20 05:27,441,6,0,435
Mississippi,US,13-12-20 05:27,1475,30,0,1445
Mississippi,US,13-12-20 05:27,838,24,0,814
Mississippi,US,13-12-20 05:27,1651,50,0,1601
Mississippi,US,13-12-20 05:27,1486,46,0,1440
Mississippi,US,13-12-20 05:27,8624,122,0,8502
Mississippi,US,13-12-20 05:27,11753,220,0,11533
Mississippi,US,13-12-20 05:27,1467,62,0,1405
Mississippi,US,13-12-20 05:27,616,21,0,595
Mississippi,US,13-12-20 05:27,132,4,0,128
Mississippi,US,13-12-20 05:27,1829,43,0,1786
Mississippi,US,13-12-20 05:27,7357,142,0,7215
Mississippi,US,13-12-20 05:27,1030,24,0,1006
Mississippi,US,13-12-20 05:27,411,12,0,399
Mississippi,US,13-12-20 05:27,652,19,0,633
Mississippi,US,13-12-20 05:27,4277,91,0,4186
Mississippi,US,13-12-20 05:27,588,19,0,569
Mississippi,US,13-12-20 05:27,3626,66,0,3560
Mississippi,US,13-12-20 05:27,3411,51,0,3360
Mississippi,US,13-12-20 05:27,4145,157,0,3988
Mississippi,US,13-12-20 05:27,819,14,0,805
Mississippi,US,13-12-20 05:27,1606,45,0,1561
Mississippi,US,13-12-20 05:27,6157,104,0,6053
Mississippi,US,13-12-20 05:27,2310,96,0,2214
Mississippi,US,13-12-20 05:27,2178,71,0,2107
Mississippi,US,13-12-20 05:27,3127,72,0,3055
Mississippi,US,13-12-20 05:27,5836,121,0,5715
Mississippi,US,13-12-20 05:27,1429,54,0,1375
Mississippi,US,13-12-20 05:27,2469,56,0,2413
Mississippi,US,13-12-20 05:27,2419,80,0,2339
Mississippi,US,13-12-20 05:27,868,30,0,838
Mississippi,US,13-12-20 05:27,2535,131,0,2404
Mississippi,US,13-12-20 05:27,1304,31,0,1273
Mississippi,US,13-12-20 05:27,800,17,0,783
Mississippi,US,13-12-20 05:27,2825,64,0,2761
Mississippi,US,13-12-20 05:27,2645,62,0,2583
Mississippi,US,13-12-20 05:27,1977,73,0,1904
Mississippi,US,13-12-20 05:27,739,27,0,712
Mississippi,US,13-12-20 05:27,1871,62,0,1809
Mississippi,US,13-12-20 05:27,2490,32,0,2458
Mississippi,US,13-12-20 05:27,1737,39,0,1698
Mississippi,US,13-12-20 05:27,536,7,0,529
Mississippi,US,13-12-20 05:27,7188,128,0,7060
Mississippi,US,13-12-20 05:27,1829,31,0,1798
Mississippi,US,13-12-20 05:27,350,17,0,333
Mississippi,US,13-12-20 05:27,1690,54,0,1636
Mississippi,US,13-12-20 05:27,845,17,0,828
Mississippi,US,13-12-20 05:27,966,16,0,950
Mississippi,US,13-12-20 05:27,2098,57,0,2041
Mississippi,US,13-12-20 05:27,1073,28,0,1045
Mississippi,US,13-12-20 05:27,2045,52,0,1993
Mississippi,US,13-12-20 05:27,1546,35,0,1511
Mississippi,US,13-12-20 05:27,1293,47,0,1246
Mississippi,US,13-12-20 05:27,665,19,0,646
Mississippi,US,13-12-20 05:27,0,0,0,0
Mississippi,US,13-12-20 05:27,2142,27,0,2115
Mississippi,US,13-12-20 05:27,863,32,0,831
Mississippi,US,13-12-20 05:27,2108,64,0,2044
Mississippi,US,13-12-20 05:27,3632,108,0,3524
Mississippi,US,13-12-20 05:27,1423,25,0,1398
Mississippi,US,13-12-20 05:27,565,16,0,549
Mississippi,US,13-12-20 05:27,478,22,0,456
Mississippi,US,13-12-20 05:27,1508,37,0,1471
Mississippi,US,13-12-20 05:27,828,29,0,799
Mississippi,US,13-12-20 05:27,1781,42,0,1739
Missouri,US,13-12-20 05:27,1281,3,0,1278
Missouri,US,13-12-20 05:27,950,13,0,937
Missouri,US,13-12-20 05:27,249,4,0,245
Missouri,US,13-12-20 05:27,1338,16,0,1322
Missouri,US,13-12-20 05:27,1606,33,0,1573
Missouri,US,13-12-20 05:27,691,6,0,685
Missouri,US,13-12-20 05:27,659,9,0,650
Missouri,US,13-12-20 05:27,1036,11,0,1025
Missouri,US,13-12-20 05:27,899,10,0,889
Missouri,US,13-12-20 05:27,11683,29,0,11654
Missouri,US,13-12-20 05:27,5480,72,0,5408
Missouri,US,13-12-20 05:27,2527,10,0,2517
Missouri,US,13-12-20 05:27,458,3,0,455
Missouri,US,13-12-20 05:27,3279,13,0,3266
Missouri,US,13-12-20 05:27,2765,51,0,2714
Missouri,US,13-12-20 05:27,5713,89,0,5624
Missouri,US,13-12-20 05:27,541,8,0,533
Missouri,US,13-12-20 05:27,342,6,0,336
Missouri,US,13-12-20 05:27,4599,41,0,4558
Missouri,US,13-12-20 05:27,465,8,0,457
Missouri,US,13-12-20 05:27,277,0,0,277
Missouri,US,13-12-20 05:27,4542,29,0,4513
Missouri,US,13-12-20 05:27,336,4,0,332
Missouri,US,13-12-20 05:27,5401,81,0,5320
Missouri,US,13-12-20 05:27,1069,48,0,1021
Missouri,US,13-12-20 05:27,6913,65,0,6848
Missouri,US,13-12-20 05:27,1314,10,0,1304
Missouri,US,13-12-20 05:27,1387,14,0,1373
Missouri,US,13-12-20 05:27,320,8,0,312
Missouri,US,13-12-20 05:27,644,13,0,631
Missouri,US,13-12-20 05:27,401,8,0,393
Missouri,US,13-12-20 05:27,679,16,0,663
Missouri,US,13-12-20 05:27,605,5,0,600
Missouri,US,13-12-20 05:27,506,18,0,488
Missouri,US,13-12-20 05:27,1842,14,0,1828
Missouri,US,13-12-20 05:27,5584,96,0,5488
Missouri,US,13-12-20 05:27,566,27,0,539
Missouri,US,13-12-20 05:27,511,14,0,497
Missouri,US,13-12-20 05:27,16101,229,0,15872
Missouri,US,13-12-20 05:27,587,14,0,573
Missouri,US,13-12-20 05:27,520,7,0,513
Missouri,US,13-12-20 05:27,1263,16,0,1247
Missouri,US,13-12-20 05:27,399,6,0,393
Missouri,US,13-12-20 05:27,305,5,0,300
Missouri,US,13-12-20 05:27,561,2,0,559
Missouri,US,13-12-20 05:27,2043,34,0,2009
Missouri,US,13-12-20 05:27,287,1,0,286
Missouri,US,13-12-20 05:27,20291,197,0,20094
Missouri,US,13-12-20 05:27,9038,135,0,8903
Missouri,US,13-12-20 05:27,12942,113,0,12829
Missouri,US,13-12-20 05:27,2859,22,0,2837
Missouri,US,13-12-20 05:27,26470,316,0,26154
Missouri,US,13-12-20 05:27,140,1,0,139
Missouri,US,13-12-20 05:27,2193,38,0,2155
Missouri,US,13-12-20 05:27,1752,35,0,1717
Missouri,US,13-12-20 05:27,2093,41,0,2052
Missouri,US,13-12-20 05:27,478,2,0,476
Missouri,US,13-12-20 05:27,2961,13,0,2948
Missouri,US,13-12-20 05:27,373,11,0,362
Missouri,US,13-12-20 05:27,871,18,0,853
Missouri,US,13-12-20 05:27,767,4,0,763
Missouri,US,13-12-20 05:27,1021,10,0,1011
Missouri,US,13-12-20 05:27,412,4,0,408
Missouri,US,13-12-20 05:27,2088,20,0,2068
Missouri,US,13-12-20 05:27,1502,17,0,1485
Missouri,US,13-12-20 05:27,103,1,0,102
Missouri,US,13-12-20 05:27,1749,31,0,1718
Missouri,US,13-12-20 05:27,1029,8,0,1021
Missouri,US,13-12-20 05:27,1365,15,0,1350
Missouri,US,13-12-20 05:27,442,5,0,437
Missouri,US,13-12-20 05:27,401,6,0,395
Missouri,US,13-12-20 05:27,1280,14,0,1266
Missouri,US,13-12-20 05:27,1470,26,0,1444
Missouri,US,13-12-20 05:27,3151,39,0,3112
Missouri,US,13-12-20 05:27,2166,17,0,2149
Missouri,US,13-12-20 05:27,468,2,0,466
Missouri,US,13-12-20 05:27,1049,6,0,1043
Missouri,US,13-12-20 05:27,336,4,0,332
Missouri,US,13-12-20 05:27,1194,19,0,1175
Missouri,US,13-12-20 05:27,1681,15,0,1666
Missouri,US,13-12-20 05:27,3513,38,0,3475
Missouri,US,13-12-20 05:27,2106,59,0,2047
Missouri,US,13-12-20 05:27,1104,11,0,1093
Missouri,US,13-12-20 05:27,1972,17,0,1955
Missouri,US,13-12-20 05:27,1611,15,0,1596
Missouri,US,13-12-20 05:27,2136,24,0,2112
Missouri,US,13-12-20 05:27,176,1,0,175
Missouri,US,13-12-20 05:27,562,2,0,560
Missouri,US,13-12-20 05:27,1423,11,0,1412
Missouri,US,13-12-20 05:27,860,6,0,854
Missouri,US,13-12-20 05:27,203,2,0,201
Missouri,US,13-12-20 05:27,597,8,0,589
Missouri,US,13-12-20 05:27,1759,14,0,1745
Missouri,US,13-12-20 05:27,151,1,0,150
Missouri,US,13-12-20 05:27,206,2,0,204
Missouri,US,13-12-20 05:27,3045,45,0,3000
Missouri,US,13-12-20 05:27,376,9,0,367
Missouri,US,13-12-20 05:27,259,1,0,258
Missouri,US,13-12-20 05:27,23340,234,0,23106
Missouri,US,13-12-20 05:27,391,3,0,388
Missouri,US,13-12-20 05:27,5675,51,0,5624
Missouri,US,13-12-20 05:27,59470,1152,0,58318
Missouri,US,13-12-20 05:27,14797,270,0,14527
Missouri,US,13-12-20 05:27,1231,2,0,1229
Missouri,US,13-12-20 05:27,1864,25,0,1839
Missouri,US,13-12-20 05:27,1382,20,0,1362
Missouri,US,13-12-20 05:27,592,8,0,584
Missouri,US,13-12-20 05:27,3380,46,0,3334
Missouri,US,13-12-20 05:27,1130,10,0,1120
Missouri,US,13-12-20 05:27,0,0,0,0
Missouri,US,13-12-20 05:27,799,13,0,786
Missouri,US,13-12-20 05:27,1375,3,0,1372
Missouri,US,13-12-20 05:27,1609,27,0,1582
Missouri,US,13-12-20 05:27,574,3,0,571
Missouri,US,13-12-20 05:27,2070,29,0,2041
Missouri,US,13-12-20 05:27,103,0,0,103
Missouri,US,13-12-20 05:27,888,16,0,872
Montana,US,13-12-20 05:27,673,7,0,666
Montana,US,13-12-20 05:27,1955,56,0,1899
Montana,US,13-12-20 05:27,571,20,0,551
Montana,US,13-12-20 05:27,251,1,0,250
Montana,US,13-12-20 05:27,648,7,0,641
Montana,US,13-12-20 05:27,130,4,0,126
Montana,US,13-12-20 05:27,5939,81,0,5858
Montana,US,13-12-20 05:27,313,3,0,310
Montana,US,13-12-20 05:27,868,8,0,860
Montana,US,13-12-20 05:27,137,5,0,132
Montana,US,13-12-20 05:27,837,16,0,821
Montana,US,13-12-20 05:27,800,10,0,790
Montana,US,13-12-20 05:27,262,1,0,261
Montana,US,13-12-20 05:27,798,12,0,786
Montana,US,13-12-20 05:27,7896,44,0,7852
Montana,US,13-12-20 05:27,8392,30,0,8362
Montana,US,13-12-20 05:27,66,2,0,64
Montana,US,13-12-20 05:27,1218,22,0,1196
Montana,US,13-12-20 05:27,29,0,0,29
Montana,US,13-12-20 05:27,150,1,0,149
Montana,US,13-12-20 05:27,1479,29,0,1450
Montana,US,13-12-20 05:27,632,1,0,631
Montana,US,13-12-20 05:27,71,0,0,71
Montana,US,13-12-20 05:27,1264,16,0,1248
Montana,US,13-12-20 05:27,3842,26,0,3816
Montana,US,13-12-20 05:27,97,1,0,96
Montana,US,13-12-20 05:27,892,9,0,883
Montana,US,13-12-20 05:27,461,3,0,458
Montana,US,13-12-20 05:27,127,0,0,127
Montana,US,13-12-20 05:27,110,7,0,103
Montana,US,13-12-20 05:27,106,0,0,106
Montana,US,13-12-20 05:27,5603,45,0,5558
Montana,US,13-12-20 05:27,250,6,0,244
Montana,US,13-12-20 05:27,773,4,0,769
Montana,US,13-12-20 05:27,10,1,0,9
Montana,US,13-12-20 05:27,363,9,0,354
Montana,US,13-12-20 05:27,354,3,0,351
Montana,US,13-12-20 05:27,91,5,0,86
Montana,US,13-12-20 05:27,756,4,0,752
Montana,US,13-12-20 05:27,121,2,0,119
Montana,US,13-12-20 05:27,1856,15,0,1841
Montana,US,13-12-20 05:27,738,9,0,729
Montana,US,13-12-20 05:27,1312,42,0,1270
Montana,US,13-12-20 05:27,988,26,0,962
Montana,US,13-12-20 05:27,333,3,0,330
Montana,US,13-12-20 05:27,331,3,0,328
Montana,US,13-12-20 05:27,2632,31,0,2601
Montana,US,13-12-20 05:27,496,8,0,488
Montana,US,13-12-20 05:27,292,5,0,287
Montana,US,13-12-20 05:27,275,3,0,272
Montana,US,13-12-20 05:27,652,8,0,644
Montana,US,13-12-20 05:27,38,1,0,37
Montana,US,13-12-20 05:27,0,0,0,0
Montana,US,13-12-20 05:27,617,7,0,610
Montana,US,13-12-20 05:27,116,6,0,110
Montana,US,13-12-20 05:27,103,4,0,99
Montana,US,13-12-20 05:27,12530,144,0,12386
Nebraska,US,13-12-20 05:27,2047,26,0,2021
Nebraska,US,13-12-20 05:27,380,3,0,377
Nebraska,US,13-12-20 05:27,16,0,0,16
Nebraska,US,13-12-20 05:27,20,0,0,20
Nebraska,US,13-12-20 05:27,15,0,0,15
Nebraska,US,13-12-20 05:27,380,2,0,378
Nebraska,US,13-12-20 05:27,719,8,0,711
Nebraska,US,13-12-20 05:27,156,2,0,154
Nebraska,US,13-12-20 05:27,189,1,0,188
Nebraska,US,13-12-20 05:27,3982,45,0,3937
Nebraska,US,13-12-20 05:27,495,5,0,490
Nebraska,US,13-12-20 05:27,675,9,0,666
Nebraska,US,13-12-20 05:27,1403,7,0,1396
Nebraska,US,13-12-20 05:27,504,8,0,496
Nebraska,US,13-12-20 05:27,294,3,0,291
Nebraska,US,13-12-20 05:27,226,4,0,222
Nebraska,US,13-12-20 05:27,637,9,0,628
Nebraska,US,13-12-20 05:27,478,4,0,474
Nebraska,US,13-12-20 05:27,1378,14,0,1364
Nebraska,US,13-12-20 05:27,677,7,0,670
Nebraska,US,13-12-20 05:27,574,14,0,560
Nebraska,US,13-12-20 05:27,3342,51,0,3291
Nebraska,US,13-12-20 05:27,501,18,0,483
Nebraska,US,13-12-20 05:27,2234,21,0,2213
Nebraska,US,13-12-20 05:27,57,0,0,57
Nebraska,US,13-12-20 05:27,445,4,0,441
Nebraska,US,13-12-20 05:27,3303,41,0,3262
Nebraska,US,13-12-20 05:27,46634,417,0,46217
Nebraska,US,13-12-20 05:27,84,4,0,80
Nebraska,US,13-12-20 05:27,377,6,0,371
Nebraska,US,13-12-20 05:27,182,2,0,180
Nebraska,US,13-12-20 05:27,130,1,0,129
Nebraska,US,13-12-20 05:27,330,4,0,326
Nebraska,US,13-12-20 05:27,1625,10,0,1615
Nebraska,US,13-12-20 05:27,85,0,0,85
Nebraska,US,13-12-20 05:27,116,4,0,112
Nebraska,US,13-12-20 05:27,135,1,0,134
Nebraska,US,13-12-20 05:27,21,2,0,19
Nebraska,US,13-12-20 05:27,163,0,0,163
Nebraska,US,13-12-20 05:27,5267,85,0,5182
Nebraska,US,13-12-20 05:27,628,13,0,615
Nebraska,US,13-12-20 05:27,162,0,0,162
Nebraska,US,13-12-20 05:27,48,0,0,48
Nebraska,US,13-12-20 05:27,142,2,0,140
Nebraska,US,13-12-20 05:27,577,10,0,567
Nebraska,US,13-12-20 05:27,47,1,0,46
Nebraska,US,13-12-20 05:27,405,8,0,397
Nebraska,US,13-12-20 05:27,491,0,0,491
Nebraska,US,13-12-20 05:27,386,5,0,381
Nebraska,US,13-12-20 05:27,539,3,0,536
Nebraska,US,13-12-20 05:27,488,1,0,487
Nebraska,US,13-12-20 05:27,32,0,0,32
Nebraska,US,13-12-20 05:27,265,4,0,261
Nebraska,US,13-12-20 05:27,589,3,0,586
Nebraska,US,13-12-20 05:27,19586,104,0,19482
Nebraska,US,13-12-20 05:27,2671,23,0,2648
Nebraska,US,13-12-20 05:27,53,0,0,53
Nebraska,US,13-12-20 05:27,33,0,0,33
Nebraska,US,13-12-20 05:27,3517,35,0,3482
Nebraska,US,13-12-20 05:27,18,0,0,18
Nebraska,US,13-12-20 05:27,513,8,0,505
Nebraska,US,13-12-20 05:27,382,7,0,375
Nebraska,US,13-12-20 05:27,337,4,0,333
Nebraska,US,13-12-20 05:27,414,7,0,407
Nebraska,US,13-12-20 05:27,268,1,0,267
Nebraska,US,13-12-20 05:27,875,2,0,873
Nebraska,US,13-12-20 05:27,138,1,0,137
Nebraska,US,13-12-20 05:27,193,11,0,182
Nebraska,US,13-12-20 05:27,644,6,0,638
Nebraska,US,13-12-20 05:27,485,17,0,468
Nebraska,US,13-12-20 05:27,3356,34,0,3322
Nebraska,US,13-12-20 05:27,330,9,0,321
Nebraska,US,13-12-20 05:27,799,6,0,793
Nebraska,US,13-12-20 05:27,432,12,0,420
Nebraska,US,13-12-20 05:27,91,2,0,89
Nebraska,US,13-12-20 05:27,1641,3,0,1638
Nebraska,US,13-12-20 05:27,13626,64,0,13562
Nebraska,US,13-12-20 05:27,1539,9,0,1530
Nebraska,US,13-12-20 05:27,2895,35,0,2860
Nebraska,US,13-12-20 05:27,974,19,0,955
Nebraska,US,13-12-20 05:27,333,9,0,324
Nebraska,US,13-12-20 05:27,145,4,0,141
Nebraska,US,13-12-20 05:27,23,0,0,23
Nebraska,US,13-12-20 05:27,269,1,0,268
Nebraska,US,13-12-20 05:27,310,2,0,308
Nebraska,US,13-12-20 05:27,42,0,0,42
Nebraska,US,13-12-20 05:27,612,7,0,605
Nebraska,US,13-12-20 05:27,1154,0,0,1154
Nebraska,US,13-12-20 05:27,224,3,0,221
Nebraska,US,13-12-20 05:27,1436,14,0,1422
Nebraska,US,13-12-20 05:27,809,5,0,804
Nebraska,US,13-12-20 05:27,261,3,0,258
Nebraska,US,13-12-20 05:27,20,0,0,20
Nebraska,US,13-12-20 05:27,1165,6,0,1159
Nevada,US,13-12-20 05:27,3660,32,0,3628
Nevada,US,13-12-20 05:27,1109,26,0,1083
Nevada,US,13-12-20 05:27,139053,1994,0,137059
Nevada,US,13-12-20 05:27,1524,10,0,1514
Nevada,US,13-12-20 05:27,3390,28,0,3362
Nevada,US,13-12-20 05:27,27,0,0,27
Nevada,US,13-12-20 05:27,25,0,0,0
Nevada,US,13-12-20 05:27,516,7,0,509
Nevada,US,13-12-20 05:27,308,4,0,304
Nevada,US,13-12-20 05:27,251,1,0,250
Nevada,US,13-12-20 05:27,1696,24,0,1672
Nevada,US,13-12-20 05:27,159,4,0,155
Nevada,US,13-12-20 05:27,1614,33,0,1581
Nevada,US,13-12-20 05:27,300,1,0,299
Nevada,US,13-12-20 05:27,64,2,0,62
Nevada,US,13-12-20 05:27,0,0,0,0
Nevada,US,13-12-20 05:27,29942,351,0,29591
Nevada,US,13-12-20 05:27,311,3,0,308
New Hampshire,US,13-12-20 05:27,1174,37,0,1137
New Hampshire,US,13-12-20 05:27,591,2,0,589
New Hampshire,US,13-12-20 05:27,890,4,0,886
New Hampshire,US,13-12-20 05:27,406,11,0,395
New Hampshire,US,13-12-20 05:27,813,3,0,810
New Hampshire,US,13-12-20 05:27,12822,361,0,12461
New Hampshire,US,13-12-20 05:27,3049,39,0,3010
New Hampshire,US,13-12-20 05:27,7455,119,0,7336
New Hampshire,US,13-12-20 05:27,2165,19,0,2146
New Hampshire,US,13-12-20 05:27,316,5,0,311
New Hampshire,US,13-12-20 05:27,563,0,0,563
New Jersey,US,13-12-20 05:27,9542,316,0,9226
New Jersey,US,13-12-20 05:27,40115,2196,0,37919
New Jersey,US,13-12-20 05:27,16736,566,0,16170
New Jersey,US,13-12-20 05:27,23486,733,0,22753
New Jersey,US,13-12-20 05:27,1948,123,0,1825
New Jersey,US,13-12-20 05:27,6131,192,0,5939
New Jersey,US,13-12-20 05:27,40650,2294,0,38356
New Jersey,US,13-12-20 05:27,11375,323,0,11052
New Jersey,US,13-12-20 05:27,36850,1629,0,35221
New Jersey,US,13-12-20 05:27,3015,133,0,2882
New Jersey,US,13-12-20 05:27,15985,685,0,15300
New Jersey,US,13-12-20 05:27,36246,1544,0,34702
New Jersey,US,13-12-20 05:27,25001,938,0,24063
New Jersey,US,13-12-20 05:27,16486,896,0,15590
New Jersey,US,13-12-20 05:27,25927,1209,0,24718
New Jersey,US,13-12-20 05:27,34930,1372,0,33558
New Jersey,US,13-12-20 05:27,2131,102,0,2029
New Jersey,US,13-12-20 05:27,10571,628,0,9943
New Jersey,US,13-12-20 05:27,3294,202,0,3092
New Jersey,US,13-12-20 05:27,935,0,0,935
New Jersey,US,13-12-20 05:27,32101,1475,0,30626
New Jersey,US,13-12-20 05:27,3041,176,0,2865
New Mexico,US,13-12-20 05:27,33702,418,0,33284
New Mexico,US,13-12-20 05:27,51,2,0,49
New Mexico,US,13-12-20 05:27,5731,63,0,5668
New Mexico,US,13-12-20 05:27,1891,53,0,1838
New Mexico,US,13-12-20 05:27,379,8,0,371
New Mexico,US,13-12-20 05:27,3597,32,0,3565
New Mexico,US,13-12-20 05:27,70,0,0,70
New Mexico,US,13-12-20 05:27,15301,232,0,15069
New Mexico,US,13-12-20 05:27,3568,57,0,3511
New Mexico,US,13-12-20 05:27,630,8,0,622
New Mexico,US,13-12-20 05:27,206,2,0,204
New Mexico,US,13-12-20 05:27,7,0,0,7
New Mexico,US,13-12-20 05:27,208,4,0,204
New Mexico,US,13-12-20 05:27,5395,64,0,5331
New Mexico,US,13-12-20 05:27,926,9,0,917
New Mexico,US,13-12-20 05:27,206,0,0,206
New Mexico,US,13-12-20 05:27,2151,34,0,2117
New Mexico,US,13-12-20 05:27,8313,305,0,8008
New Mexico,US,13-12-20 05:27,66,0,0,66
New Mexico,US,13-12-20 05:27,1837,32,0,1805
New Mexico,US,13-12-20 05:27,305,5,0,300
New Mexico,US,13-12-20 05:27,1732,28,0,1704
New Mexico,US,13-12-20 05:27,1177,17,0,1160
New Mexico,US,13-12-20 05:27,7774,260,0,7514
New Mexico,US,13-12-20 05:27,580,2,0,578
New Mexico,US,13-12-20 05:27,6581,98,0,6483
New Mexico,US,13-12-20 05:27,6284,46,0,6238
New Mexico,US,13-12-20 05:27,447,12,0,435
New Mexico,US,13-12-20 05:27,761,33,0,728
New Mexico,US,13-12-20 05:27,986,33,0,953
New Mexico,US,13-12-20 05:27,402,3,0,399
New Mexico,US,13-12-20 05:27,2953,0,0,2953
New Mexico,US,13-12-20 05:27,167,7,0,160
New Mexico,US,13-12-20 05:27,3974,46,0,3928
New York,US,13-12-20 05:27,7718,165,0,7553
New York,US,13-12-20 05:27,1377,64,0,1313
New York,US,13-12-20 05:27,70667,5048,0,65619
New York,US,13-12-20 05:27,6390,173,0,6217
New York,US,13-12-20 05:27,1722,28,0,1694
New York,US,13-12-20 05:27,1488,13,0,1475
New York,US,13-12-20 05:27,2271,16,0,2255
New York,US,13-12-20 05:27,3701,69,0,3632
New York,US,13-12-20 05:27,835,11,0,824
New York,US,13-12-20 05:27,627,5,0,622
New York,US,13-12-20 05:27,1188,58,0,1130
New York,US,13-12-20 05:27,1434,4,0,1430
New York,US,13-12-20 05:27,500,9,0,491
New York,US,13-12-20 05:27,8976,205,0,8771
New York,US,13-12-20 05:27,32489,948,0,31541
New York,US,13-12-20 05:27,368,14,0,354
New York,US,13-12-20 05:27,432,9,0,423
New York,US,13-12-20 05:27,801,29,0,772
New York,US,13-12-20 05:27,1530,19,0,1511
New York,US,13-12-20 05:27,858,18,0,840
New York,US,13-12-20 05:27,68,1,0,67
New York,US,13-12-20 05:27,1117,13,0,1104
New York,US,13-12-20 05:27,962,5,0,957
New York,US,13-12-20 05:27,100141,7555,0,92586
New York,US,13-12-20 05:27,552,9,0,543
New York,US,13-12-20 05:27,1077,17,0,1060
